"","species.m","animal","class.m","long.m","mass.m","BMR","noct.m","volant.m","fossorial.m","forage.m","BMR.q"
"324","Vulpes_velox","Vulpes_velox","Mammalia",0.374140719995309,0.714122505313441,-0.472560952392022,"nocturnal","nonvolant","semifossorial","terrestrial","good"
"325","Vulpes_vulpes","Vulpes_vulpes","Mammalia",0.799289076555856,0.913692896730028,-0.495733930680937,"nocturnal","nonvolant","semifossorial","terrestrial","good"
"326","Vulpes_zerda","Vulpes_zerda","Mammalia",0.410268183452127,0.474468694606687,-0.836399317867692,"nocturnal","nonvolant","semifossorial","terrestrial","good"
"327","Xerus_inauris","Xerus_inauris","Mammalia",-0.0969326892112174,0.197398041177245,-0.271422857627129,"diurnal","nonvolant","semifossorial","terrestrial","good"
"328","Zaedyus_pichiy","Zaedyus_pichiy","Mammalia",0.0243088064535728,0.541450710317178,-1.32928939391435,"nocturnal","nonvolant","semifossorial","terrestrial","good"
"329","Zapus_hudsonius","Zapus_hudsonius","Mammalia",-1.14324265635189,-1.08343293797573,0.731817266847996,"nocturnal","nonvolant","semifossorial","terrestrial","good"
"330","Arenaria_interpres","Arenaria_interpres","Aves",0.866000574360977,-0.340478552208203,0.952823886062305,"diurnal","volant","nonfossorial","terrestrial","good"
"331","Accipiter_nisus","Accipiter_nisus","Aves",0.722188551316314,-0.135657314310312,0.54101160012331,"diurnal","volant","nonfossorial","volant","good"
"332","Buteo_lineatus","Buteo_lineatus","Aves",0.872506426838595,0.209081528284758,-0.322246678797695,"diurnal","volant","nonfossorial","volant","good"
"333","Aix_sponsa","Aix_sponsa","Aves",0.878983299921826,0.101409274711043,0.169732607806945,"diurnal","volant","nonfossorial","terrestrial","good"
"334","Anas_platyrhynchos","Anas_platyrhynchos","Aves",1.25299964794632,0.409748664395893,-0.0823604785387934,"diurnal","volant","nonfossorial","aquatic","good"
"335","Apus_apus","Apus_apus","Aves",0.78557146912808,-0.812806048557324,0.896336750715639,"diurnal","volant","nonfossorial","volant","good"
"336","Uria_aalge","Uria_aalge","Aves",1.81397419548743,0.389538441799895,0.554620990588058,"diurnal","volant","nonfossorial","aquatic","good"
"337","Uria_lomvia","Uria_lomvia","Aves",1.24799428808799,0.379019573049015,0.517296323939026,"diurnal","volant","nonfossorial","aquatic","good"
"338","Charadrius_dubius","Charadrius_dubius","Aves",0.0813379041676665,-0.802212330113035,1.08766666070158,"diurnal","volant","nonfossorial","terrestrial","good"
"339","Pluvialis_squatarola","Pluvialis_squatarola","Aves",1.06666849646037,-0.157157201095836,0.666062696439245,"diurnal","volant","nonfossorial","terrestrial","good"
"340","Haematopus_ostralegus","Haematopus_ostralegus","Aves",1.83086237142994,0.122840830061234,0.220529416347134,"diurnal","volant","nonfossorial","terrestrial","good"
"341","Larus_argentatus","Larus_argentatus","Aves",2.0106820298733,0.425495366547854,0.122319536857622,"diurnal","volant","nonfossorial","terrestrial","good"
"342","Larus_canus","Larus_canus","Aves",1.46639635848851,0.0829405369310942,0.217163852745184,"diurnal","volant","nonfossorial","terrestrial","good"
"343","Calidris_canutus","Calidris_canutus","Aves",1.16015605734465,-0.343189885259802,0.499496470308921,"diurnal","volant","nonfossorial","terrestrial","good"
"344","Scolopax_minor","Scolopax_minor","Aves",0.771723215854353,-0.203413585230448,0.504938444086012,"diurnal","volant","nonfossorial","terrestrial","good"
"345","Scolopax_rusticola","Scolopax_rusticola","Aves",0.337092713254156,-0.0398047406024895,0.171404679897829,"nocturnal","volant","nonfossorial","terrestrial","good"
"346","Leptotila_verreauxi","Leptotila_verreauxi","Aves",-0.519459192486532,-0.310656787384573,0.498541996716886,"diurnal","volant","nonfossorial","semiarboreal","good"
"347","Streptopelia_turtur","Streptopelia_turtur","Aves",0.10353765756305,-0.351446052057694,0.595938491455127,"diurnal","volant","nonfossorial","terrestrial","good"
"348","Zenaida_macroura","Zenaida_macroura","Aves",1.35897110886656,-0.38953584414833,0.36384056523189,"diurnal","volant","nonfossorial","terrestrial","good"
"349","Alcedo_atthis","Alcedo_atthis","Aves",0.778663828569325,-0.879007226649752,1.0355150492716,"diurnal","volant","semifossorial","semiarboreal","good"
"350","Falco_subbuteo","Falco_subbuteo","Aves",0.279688326958033,-0.181743385338679,0.410029464776571,"crepuscular","volant","nonfossorial","volant","good"
"351","Bonasa_umbellus","Bonasa_umbellus","Aves",-0.161568023640461,0.160628983742088,-0.16477344683626,"diurnal","volant","nonfossorial","terrestrial","good"
"352","Coturnix_coturnix","Coturnix_coturnix","Aves",0.250113295129841,-0.466532352789997,0.835217611971074,"diurnal","volant","nonfossorial","terrestrial","good"
"353","Dendragapus_obscurus","Dendragapus_obscurus","Aves",0.189095016304583,0.413376143970354,0.0214089585829047,"diurnal","volant","nonfossorial","terrestrial","good"
"354","Gallus_gallus","Gallus_gallus","Aves",1.29728902925233,0.301114401424392,-0.728740876518981,"diurnal","volant","nonfossorial","terrestrial","good"
"355","Lagopus_lagopus","Lagopus_lagopus","Aves",-0.453354372734646,0.202285704766054,0.180562317466777,"diurnal","volant","nonfossorial","terrestrial","good"
"356","Tetrao_urogallus","Tetrao_urogallus","Aves",0.554520168860596,0.789927201366615,-0.415265658260897,"diurnal","volant","nonfossorial","terrestrial","good"
"357","Fulica_atra","Fulica_atra","Aves",0.750700359004803,0.279027346723902,0.155031463038359,"diurnal","volant","nonfossorial","terrestrial","good"
"358","Aegithalos_caudatus","Aegithalos_caudatus","Aves",-0.148409059596517,-1.35478624178996,1.81365573916738,"diurnal","volant","nonfossorial","arboreal","good"
"359","Eremophila_alpestris","Eremophila_alpestris","Aves",-0.624617455668887,-0.855223690605471,1.12210193879487,"diurnal","volant","nonfossorial","terrestrial","good"
"360","Lullula_arborea","Lullula_arborea","Aves",-1.04292318499939,-0.93583476786831,1.81718291095499,"diurnal","volant","nonfossorial","terrestrial","good"
"361","Bombycilla_garrulus","Bombycilla_garrulus","Aves",0.136214439530096,-0.676434352502909,1.23054748199179,"diurnal","volant","nonfossorial","volant","good"
"362","Cardinalis_cardinalis","Cardinalis_cardinalis","Aves",1.2227057271519,-0.766938086491918,1.15567828264857,"diurnal","volant","nonfossorial","terrestrial","good"
"363","Coereba_flaveola","Coereba_flaveola","Aves",-0.519459192486532,-1.29572073918784,1.77054138895318,"diurnal","volant","nonfossorial","semiarboreal","good"
"364","Nucifraga_caryocatactes","Nucifraga_caryocatactes","Aves",0.401320120733608,-0.231427505550643,0.831727298658569,"diurnal","volant","nonfossorial","semiarboreal","good"
"365","Pica_pica","Pica_pica","Aves",0.826342054166396,-0.241604997405202,0.616162150803904,"diurnal","volant","nonfossorial","terrestrial","good"
"366","Ammodramus_savannarum","Ammodramus_savannarum","Aves",-0.437287296515335,-1.09168910477362,1.20859234423908,"diurnal","volant","nonfossorial","terrestrial","good"
"367","Emberiza_citrinella","Emberiza_citrinella","Aves",0.10353765756305,-0.899456129131957,1.46389270282069,"diurnal","volant","nonfossorial","terrestrial","good"
"368","Emberiza_hortulana","Emberiza_hortulana","Aves",-0.860929015698314,-1.04656670187025,1.38001458321724,"diurnal","volant","nonfossorial","semiarboreal","good"
"369","Emberiza_schoeniclus","Emberiza_schoeniclus","Aves",-0.0110141192883472,-1.07535824016695,1.51519270120901,"diurnal","volant","nonfossorial","terrestrial","good"
"370","Junco_hyemalis","Junco_hyemalis","Aves",-0.122443090959849,-1.06356950806524,1.47199106607608,"diurnal","volant","nonfossorial","semiarboreal","good"
"371","Spizella_passerina","Spizella_passerina","Aves",-0.0594871279623244,-1.22632171501606,1.46617968991028,"diurnal","volant","nonfossorial","terrestrial","good"
"372","Zonotrichia_albicollis","Zonotrichia_albicollis","Aves",0.279688326958033,-1.02505515537149,1.2798877149267,"diurnal","volant","nonfossorial","terrestrial","good"
"373","Zonotrichia_leucophrys","Zonotrichia_leucophrys","Aves",0.114511714204155,-0.950889024136704,1.20645959224548,"diurnal","volant","nonfossorial","terrestrial","good"
"374","Carduelis_pinus","Carduelis_pinus","Aves",-0.161568023640461,-1.21156535550935,1.73338114566618,"diurnal","volant","nonfossorial","arboreal","good"
"375","Carpodacus_cassinii","Carpodacus_cassinii","Aves",-0.818779525290659,-0.927730381267165,1.16277543355613,"diurnal","volant","nonfossorial","terrestrial","good"
"376","Carpodacus_erythrinus","Carpodacus_erythrinus","Aves",-0.453354372734646,-0.977743158689953,1.48434891549294,"diurnal","volant","nonfossorial","terrestrial","good"
"377","Carpodacus_mexicanus","Carpodacus_mexicanus","Aves",-0.0843433845684861,-1.01986847212829,1.38888043744842,"diurnal","volant","nonfossorial","terrestrial","good"
"378","Fringilla_montifringilla","Fringilla_montifringilla","Aves",0.269896669733984,-0.990198045028581,1.58957358701878,"diurnal","volant","nonfossorial","semiarboreal","good"
"379","Hirundo_rustica","Hirundo_rustica","Aves",0.383257085926355,-1.07736033755234,1.54413745099588,"diurnal","volant","nonfossorial","volant","good"
"380","Riparia_riparia","Riparia_riparia","Aves",-0.300154324607657,-1.21156535550935,1.51605498225518,"diurnal","volant","semifossorial","volant","good"
"381","Lanius_collurio","Lanius_collurio","Aves",-0.285685990278927,-0.915899463955635,1.31316839665883,"diurnal","volant","nonfossorial","semiarboreal","good"
"382","Lanius_excubitor","Lanius_excubitor","Aves",-0.0350486434041453,-0.62028368025714,1.05751758252724,"diurnal","volant","nonfossorial","semiarboreal","good"
"383","Anthus_pratensis","Anthus_pratensis","Aves",-0.486031154701691,-1.07535824016695,1.43681489413694,"diurnal","volant","nonfossorial","terrestrial","good"
"384","Anthus_trivialis","Anthus_trivialis","Aves",-0.486031154701691,-0.987044515271037,1.52563883439452,"diurnal","volant","nonfossorial","terrestrial","good"
"385","Motacilla_alba","Motacilla_alba","Aves",0.157597995540592,-0.976215572451662,1.49047619016382,"diurnal","volant","nonfossorial","terrestrial","good"
"386","Motacilla_flava","Motacilla_flava","Aves",-0.486031154701691,-1.08960760367578,1.54306807717084,"diurnal","volant","nonfossorial","terrestrial","good"
"387","Erithacus_rubecula","Erithacus_rubecula","Aves",0.655916319716567,-1.09800531698322,1.44323267068734,"diurnal","volant","nonfossorial","semiarboreal","good"
"388","Ficedula_hypoleuca","Ficedula_hypoleuca","Aves",0.289414487657085,-1.17839541615283,1.68155964878784,"diurnal","volant","nonfossorial","semiarboreal","good"
"389","Phoenicurus_phoenicurus","Phoenicurus_phoenicurus","Aves",-0.271360203433572,-1.16034485440864,1.5656801364732,"diurnal","volant","nonfossorial","semiarboreal","good"
"390","Oriolus_oriolus","Oriolus_oriolus","Aves",0.269896669733984,-0.540044103733165,0.928650670349009,"diurnal","volant","nonfossorial","arboreal","good"
"391","Parus_atricapillus","Parus_atricapillus","Aves",0.0126295821929263,-1.28496727019847,1.91267593396894,"diurnal","volant","nonfossorial","semiarboreal","good"
"392","Dendroica_coronata","Dendroica_coronata","Aves",-0.300154324607657,-1.23239431543944,1.47506665152203,"diurnal","volant","nonfossorial","arboreal","good"
"393","Dendroica_dominica","Dendroica_dominica","Aves",-1.01888866088359,-1.31056655544456,1.46779831604881,"diurnal","volant","nonfossorial","arboreal","good"
"394","Dendroica_palmarum","Dendroica_palmarum","Aves",-0.904336884032191,-1.28851690130005,1.43287989364473,"diurnal","volant","nonfossorial","semiarboreal","good"
"395","Dendroica_pinus","Dendroica_pinus","Aves",-0.271360203433572,-1.2385689811395,1.36846943267116,"diurnal","volant","nonfossorial","semiarboreal","good"
"396","Protonotaria_citrea","Protonotaria_citrea","Aves",-0.606554420861634,-1.16797247706519,1.41398125727393,"diurnal","volant","nonfossorial","semiarboreal","good"
"397","Vermivora_pinus","Vermivora_pinus","Aves",-0.453354372734646,-1.34218898615639,1.64786391896542,"diurnal","volant","nonfossorial","semiarboreal","good"
"398","Prunella_modularis","Prunella_modularis","Aves",0.764749314701679,-1.04106958243835,1.65100182991847,"diurnal","volant","nonfossorial","terrestrial","good"
"399","Regulus_regulus","Regulus_regulus","Aves",-0.818779525290659,-1.51239234659651,2.25681800807265,"diurnal","volant","nonfossorial","arboreal","good"
"400","Sturnus_vulgaris","Sturnus_vulgaris","Aves",0.904606088098323,-0.564064680812203,1.10070248118546,"diurnal","volant","nonfossorial","semiarboreal","good"
"401","Acrocephalus_arundinaceus","Acrocephalus_arundinaceus","Aves",-0.285685990278927,-0.895763796936726,1.10462957784153,"diurnal","volant","nonfossorial","semiarboreal","good"
"402","Acrocephalus_palustris","Acrocephalus_palustris","Aves",-0.329530184378419,-1.24803003516322,1.62273072683918,"diurnal","volant","nonfossorial","semiarboreal","good"
"403","Acrocephalus_schoenobaenus","Acrocephalus_schoenobaenus","Aves",-0.0594871279623244,-1.2385689811395,1.63206638607262,"diurnal","volant","nonfossorial","terrestrial","good"
"404","Hippolais_icterina","Hippolais_icterina","Aves",-0.188248691531134,-1.19737888405939,1.69976406469111,"diurnal","volant","nonfossorial","arboreal","good"
"405","Phylloscopus_collybita","Phylloscopus_collybita","Aves",-0.624617455668887,-1.36783082963722,1.69768632255886,"diurnal","volant","nonfossorial","semiarboreal","good"
"406","Phylloscopus_trochilus","Phylloscopus_trochilus","Aves",-0.0594871279623244,-1.35053898106384,1.65972322331488,"diurnal","volant","nonfossorial","semiarboreal","good"
"407","Sylvia_borin","Sylvia_borin","Aves",0.972825898191096,-0.968671488869085,1.49754913616084,"diurnal","volant","nonfossorial","arboreal","good"
"408","Sylvia_curruca","Sylvia_curruca","Aves",-0.453354372734646,-1.25123864910424,1.6214010219743,"diurnal","volant","nonfossorial","semiarboreal","good"
"409","Troglodytes_troglodytes","Troglodytes_troglodytes","Aves",-0.818779525290659,-1.3340245621386,1.87614198093113,"diurnal","volant","nonfossorial","terrestrial","good"
"410","Sialia_mexicana","Sialia_mexicana","Aves",-0.502649113898986,-0.941338750377536,1.40224214464241,"diurnal","volant","nonfossorial","terrestrial","good"
"411","Turdus_iliacus","Turdus_iliacus","Aves",0.617749939523555,-0.633837472532976,1.16951197195258,"diurnal","volant","nonfossorial","semiarboreal","good"
"412","Turdus_philomelos","Turdus_philomelos","Aves",0.530081684302417,-0.596211842173065,1.08813807293668,"diurnal","volant","nonfossorial","semiarboreal","good"
"413","Sayornis_phoebe","Sayornis_phoebe","Aves",-0.257174182590439,-1.05027768252421,1.44047492087993,"diurnal","volant","nonfossorial","arboreal","good"
"414","Zosterops_lateralis","Zosterops_lateralis","Aves",0.0813379041676665,-1.21156535550935,1.1870664862185,"diurnal","volant","nonfossorial","terrestrial","good"
"415","Melanerpes_formicivorus","Melanerpes_formicivorus","Aves",0.48841534910871,-0.536803140399824,0.939146774629376,"diurnal","volant","nonfossorial","arboreal","good"
"416","Diomedea_exulans","Diomedea_exulans","Aves",2.04005788964406,1.1098283474424,-0.596860704948932,"diurnal","volant","nonfossorial","aquatic","good"
"417","Macronectes_giganteus","Macronectes_giganteus","Aves",0.136214439530096,0.872901510135526,-0.473708944522914,"nocturnal","volant","nonfossorial","aquatic","good"
"418","Barnardius_zonarius","Barnardius_zonarius","Aves",0.546419559591883,-0.304482121684519,0.218049178852241,"diurnal","volant","nonfossorial","semiarboreal","good"
"419","Chordeiles_minor","Chordeiles_minor","Aves",-0.300154324607657,-0.53865161705916,0.38950305077036,"crepuscular","volant","nonfossorial","volant","good"
"420","Aegolius_acadicus","Aegolius_acadicus","Aves",0.513558147365813,-0.39294762347693,0.225019085736107,"nocturnal","volant","nonfossorial","volant","good"
"421","Asio_otus","Asio_otus","Aves",1.18654617560842,-0.117254106126974,-0.139677738248581,"nocturnal","volant","nonfossorial","volant","good"
"422","Strix_occidentalis","Strix_occidentalis","Aves",1.03218334804881,0.197835142907568,0.0946769055818421,"nocturnal","volant","nonfossorial","volant","good"
"423","Apteryx_australis","Apteryx_australis","Aves",1.52143268896105,0.74352891230764,-1.0248460227561,"nocturnal","nonvolant","nonfossorial","terrestrial","good"
"424","Struthio_camelus","Struthio_camelus","Aves",2.04005788964406,2.12269519265661,-2.11109443809566,"diurnal","nonvolant","nonfossorial","terrestrial","good"
"425","Phalacrocorax_auritus","Phalacrocorax_auritus","Aves",0.878983299921826,0.611886181004741,-0.0441249427049224,"diurnal","volant","nonfossorial","aquatic","good"
